time_s,Fx_N,Fy_N,Fz_N,Tx_Nm,Ty_Nm,Tz_Nm,contact_ground_truth,Fz_moving_average_N,Fz_butterworth_N
5.03,0.5794315165262421,-0.9185302380341506,9.490581787929132,-0.03901458796543794,-0.012543534959133969,-0.016005732064528294,1,9.237043902079424,9.258685967872626
5.035,1.1254430290272872,-0.5862593800039391,9.123307673376624,-0.030453671472042722,-0.04011275472543405,-0.01797731110672556,1,9.223073114084766,9.238507931805351
5.04,0.8857855813495962,-0.784565701583066,9.51746942642601,-0.022953030654691276,-0.051910150745434466,-0.023094703225840976,1,9.214528390440872,9.21912010270747
5.045,1.0674465282750094,-0.605692453148148,9.383490376187575,-0.016898839370102267,-0.04886803699367369,-0.01586314302238449,1,9.204546670023415,9.20078513770535
5.05,1.3589109590852375,-0.5289573551366651,8.816656586676507,-0.027770372606997665,-0.02521871046228576,-0.01703299799126665,1,9.199010201392888,9.183771145317612
5.055,0.8703904276076201,-0.8571344584805022,9.751426680324036,-0.027495849888488206,-0.03640363126093933,-0.014537241010588559,1,9.203863417840907,9.168341424339765
5.0600000000000005,0.857972253709377,-0.8794918141435552,9.068971675093978,-0.025997733527779773,-0.02944751642814643,-0.031217831497280194,1,9.219858596404443,9.154737668796777
5.065,0.9549280956817858,-0.3855889124087794,8.662395187995264,-0.01357270228044094,-0.02209458312466179,-0.03094707636788946,1,9.231819937645806,9.143159985625239
5.07,1.111045121523714,-0.5970870933166967,8.87319380161641,-0.013408362500024504,-0.018508455652093497,-0.015846956361561637,1,9.22887958285634,9.133748261580745
5.075,0.8310876501541802,-0.7202457013647284,8.87870861657569,-0.02462193137835383,-0.026928498716263786,-0.03154057146633316,1,9.189143836146995,9.126569873078966
5.08,0.8192616967030756,-0.8024148213542035,9.251285683253508,-0.0052820075337723545,-0.028624519597752612,-0.03190844245208969,1,9.173853887638925,9.121617568829098
5.085,1.122851087265234,-0.7344604488604164,9.1339637480215,-0.013479464824174689,-0.03296932233285018,-0.03545797639766943,1,9.120851306415467,9.118818412486203
5.09,1.0004178318188002,-0.8430755012476973,9.108543005184115,-0.029148022737605653,-0.036288913120956175,-0.026882312885909497,1,9.124756191538633,9.118051208343019
5.095,0.5639009603751797,-0.5110204855467388,9.439789610612415,-0.011830397204992743,-0.02265522084418494,-0.0284422581621534,1,9.107992087545172,9.119167395593307
5.1000000000000005,0.7110544393781008,-0.7764176588747895,9.338147615007431,-0.01817028828581369,-0.017212832006004288,-0.030760996882366907,1,9.116048286467327,9.122009574952639
5.105,1.201504021086169,-0.47693156180348706,9.325943556108925,0.00022392569989063311,-0.034192205454240204,-0.0412828439830304,1,9.15466870220222,9.126422427556372
5.11,1.0032690142445688,-0.7157459734664695,9.354741263558129,-0.023897473625825248,-0.008782017361751222,-0.05028142144235834,1,9.129043645628444,9.132252563143904
5.115,0.7933508406519009,-0.8183183051457944,9.422762603585168,-0.012784570651439127,-0.01941203705320273,-0.02968365360494208,1,9.124956909129965,9.139336615996227
5.12,0.8994804572485967,-0.7193161909678337,8.464986387803068,-0.01756436001637107,-0.015472958236519622,-0.03999425158218338,1,9.158158520452144,9.147480283953994
5.125,0.9321288646577119,-1.0706890688876145,9.070712467443002,-0.011851561557702704,-0.03867671770696267,-0.05223238067680638,1,9.162796694785406,9.156434238659102
5.13,1.061754398624311,-0.6698486479095581,8.430530163459977,-0.003837301671344875,-0.02660105905842662,-0.038897058959291464,1,9.176071229170832,9.165874826347151
5.135,0.6843952598507089,-0.6774369402285291,9.201405375839931,-0.014966130459787223,-0.02776167126153186,-0.0562542087461981,1,9.18768917901234,9.175397054205117
5.14,0.7770563379282776,-0.5179401885745971,9.182187346556823,-0.015571330924525534,-0.019357157504882747,-0.04233779256968014,1,9.177838009708681,9.184524175821059
5.1450000000000005,0.9770880565723883,-0.9513780029652255,9.54461435463065,-0.01871839097733608,-0.022427495716023236,-0.04342272515322935,1,9.192794136372907,9.192733361552177
5.15,0.9094990540248319,-0.46332987722164143,9.589064901374368,-0.013387747201812697,-0.02678628318073022,-0.06421710845821604,1,9.18861174151228,9.199492509184875
5.155,1.0299017064930953,-0.5175810503333165,9.238925548848526,0.003863544801450439,-0.006823793980044929,-0.05375726737162372,1,9.160609566022465,9.204301040675686
5.16,0.7051381148584142,-0.44818764227641317,8.98723694512442,-0.01041999027514021,-0.006874345754667898,-0.05368893810580154,1,9.166624001134377,9.20672817982702
5.165,0.9901997219838072,-0.6565770123391407,9.326427414438811,-0.020470851633606887,-0.01793353833122325,-0.040530580894936205,1,9.166027686899689,9.206444827103917
5.17,1.1218535532224925,-0.48553445775774234,8.965957288281688,-0.016734512304682817,-0.02601274467297463,-0.06885915287284161,1,9.151229505247716,9.203247930564698
5.175,1.0124327188416173,-0.8827628118334272,9.144199304284188,-0.03419942614782276,-0.012739373387948075,-0.052898043638678345,1,9.168829281979633,9.197077757904758
5.18,0.9492674218159299,-0.5328715056284651,9.483644680083659,-0.007756196359778399,-0.04284771562917006,-0.06562330225192008,1,9.154073994158725,9.188028490362814
5.1850000000000005,0.9063753537161531,-0.7699301234606107,8.936940361948333,-0.027448365112910295,-0.01348842943157883,-0.07706199790107839,1,9.176574760042207,9.176351774449156
5.19,0.7727535719094428,-0.9103430387734891,9.407665538468585,-0.011777093447459757,-0.033095050277278514,-0.06942464932303948,1,9.17904950812541,9.162452106901323
5.195,0.9094448151476909,-0.8255456761570947,9.356141713399913,-0.0335679924439431,-0.03292673564509802,-0.0697426963982731,1,9.155872948742388,9.146872712286228
5.2,1.1485149271861446,-0.6443525293866866,8.7781041052111,-0.014836398744934663,-0.028841523374967655,-0.07949455688754455,1,9.138555043321688,9.130271001390636
5.205,0.8996917111087893,-0.7766696629225849,9.446232258347184,-0.007914503988090089,-0.014658549678156442,-0.0697498111057634,1,9.089221065329937,9.113383583594718
5.21,0.760286879704191,-0.5841443533795053,9.342814978864386,-0.036126079480723994,-0.034344372707945346,-0.06577064261388986,1,9.07514083626425,9.096981853523392
5.215,0.8311677971133937,-0.9331585999644572,9.126798970545698,-0.0031463095611895704,-0.03006048269017912,-0.07267501074949785,1,9.078716030892034,9.081820184180524
5.22,0.9552320574864805,-0.983690909762307,8.816981922441402,-0.02884512471603877,-0.02768164099958131,-0.08002390467211623,1,9.105777379441333,9.068579922824041
5.2250000000000005,0.8511394095054047,-0.4232783608355979,8.775606711024846,-0.009171005199268554,-0.02739784233211928,-0.07794597842030282,1,9.083538027756095,9.057813935614245
5.23,1.0050057804192518,-0.497747811923291,8.88054548112963,-0.006729203042918837,-0.02160985280022568,-0.07782361348776358,1,9.101812391214244,9.049897806299104
5.235,1.0110288063656612,-0.8097293443477942,9.250900337503959,-0.012981943047539322,0.004028411968875368,-0.07703729796990867,1,9.079533036264467,9.044993825769554
5.24,1.0761862681060337,-0.6417984498985243,8.718656158896376,-0.013306121864866287,-0.028092380957922214,-0.07084491766078281,1,9.088712837695878,9.043032279707582
5.245,1.1716491425018964,-0.47766477661372153,9.198256246216673,-0.0019677735782793627,-0.04250143865668005,-0.07845439999429821,1,9.068776831779497,9.043712177484007
5.25,1.0938890774630274,-0.573172057626705,8.602385341539376,-0.009138594311449498,-0.04578175563028078,-0.09271610433429063,1,9.05666780439183,9.046521563817468
5.255,0.7456846275067626,-0.6159776659480202,8.957320967534784,0.0022093697516225325,-0.025623077961058935,-0.08681559432408825,1,9.062521978725675,9.050776100074916
5.26,0.750411850299064,-0.46390898246793955,9.058740837680089,-0.006374449133152518,-0.031914854369259824,-0.08176887983769753,1,9.062633106150102,9.05567311318939
5.265,0.8985969760080862,-0.7554790852717934,9.867654385424801,0.0007593780670360345,-0.022282411360488353,-0.07484127469587348,1,9.034003521778038,9.060356372209863
5.2700000000000005,0.8301996303394401,-0.6329992844634337,8.521170254576898,-0.006814193709209283,-0.02038577255234094,-0.07414561798432481,1,9.043494281468936,9.063984953680862
5.275,0.7056754632556729,-0.6402577740028325,9.509686573447162,-0.034063945607753436,-0.025801945942919752,-0.07098164420151727,1,9.036897296822202,9.065798869581409
5.28,0.8302207244817632,-0.6804496008303984,9.038057581088134,0.009099786763118452,-0.005057071596615063,-0.08474131467856769,1,9.042097856325453,9.065175233753976
5.285,0.8234519562470984,-0.6985738808362882,9.120536390576575,-0.023207788105679396,-0.0320580318798119,-0.08024299714104374,1,9.023848234868348,9.06167085361396
5.29,0.7870589636172816,-0.6239351716894507,9.008945420140934,-0.000642939140218915,-0.02480607958750019,-0.09850433878318726,1,9.013299850097894,9.055049120793141
5.295,0.8502651317722932,-0.6294698681384515,9.113961165646614,-0.015468812272266905,-0.01911632729427062,-0.08390452796395771,1,9.046182305203745,9.045290568907719
5.3,1.1183326616098102,-0.8020964787922816,8.895187591887984,-0.009441509393781246,-0.024629430910596016,-0.0963762335721805,1,9.027928380653329,9.032587546032953
5.305,0.9411673910334153,-0.505425834941915,9.448454806835707,-0.019520434982205813,-0.015459256515570468,-0.08866045407719345,1,9.036858616352209,9.017324109085711
5.3100000000000005,1.3493121594008346,-0.7892922012401964,8.770223291423084,-0.013474859600109034,-0.036194399992092646,-0.0642628313080124,1,9.011459574860702,9.00004260641505
5.315,0.9341491118144742,-0.667337697959204,9.31661416436367,-0.019215347902924153,-0.01751534634655426,-0.08636980441380271,1,8.995956037231691,8.981398867310476
5.32,0.8503062278039732,-0.6790075226140833,8.68504222950677,-0.0011851569494531963,-0.03216026855439859,-0.09596069487481595,1,8.915614488766499,8.962108792442265
5.325,0.9023119187130458,-0.5738010218591445,8.879617901089846,-0.009958343872308519,-0.01788853795788755,-0.08599505284003833,1,8.913960351864658,8.942890328544001
5.33,0.9467761824950474,-0.9694819688974203,8.515553051987517,-0.014877622809419849,-0.019355993973287425,-0.09355636606980045,1,8.882285019170013,8.924405771429418
5.335,0.9779828509601428,-0.48720042667983265,9.039932642094913,-0.03382077938172652,-0.014210618781268924,-0.09722336491615334,1,8.892761544753467,8.907209419982864
5.34,1.2724647693301647,-0.7373781670908246,9.376305261013364,-0.019290180975156866,-0.05485830300219036,-0.07278523946009804,1,8.924645061836308,8.891704488628799
5.345,0.7455089146383919,-0.4331724916697193,8.833177755208332,-0.006723795941160025,-0.03143709859516243,-0.08110417262487234,1,8.90213031683267,8.878111413974926
5.3500000000000005,1.0512952300018337,-0.7041732455934736,8.780990055516991,-0.015368182075439768,-0.023307447206381986,-0.08685815585234795,1,8.909192647344119,8.866448594231633
5.355,0.9330530616205142,-0.634775541552422,8.449340137704612,-0.006257816401632045,-0.05450523664742939,-0.09269640385106435,1,8.905782803661731,8.856527088508567
5.36,0.6118422498839989,-0.3200421240717493,8.748670085099887,-0.011660095553168277,-0.013435205758636468,-0.0919432365183341,1,8.867234797378565,8.847962156088448
5.365,1.0323385922727695,-0.6699030814539855,8.260823416120985,-0.016259705986003334,-0.020372113518869413,-0.07696807291490593,1,8.872249882128788,8.840204957781022
5.37,1.1207493041003633,-0.4265879626612089,8.488087516540046,0.001147568577619695,-0.039386231598515294,-0.08666241204331625,1,8.842889525446848,8.832596130198276
5.375,0.737241052847304,-0.6178257501787393,8.876179919554255,-0.03823253378892205,-0.02641913158653824,-0.11354089188577379,1,8.845383917639666,8.824439374410899
5.38,0.8888721510912203,-0.5568691602712842,9.24758809275726,-0.008028223990398693,-0.037407538005135646,-0.06923091464119036,1,8.828496446128183,8.815088447792013
5.385,0.5788558317081185,-0.6114003449028337,9.758206732233374,-0.018623856882506375,-0.022581146148557586,-0.0868107121424017,1,8.811912825737387,8.80403629829746
5.39,0.6617659094343765,-0.48618949031627007,8.55865052006816,-0.021277918503442968,-0.02477866230264887,-0.0851621485503185,1,8.765982535673071,8.790992467806834
5.3950000000000005,1.075920204758678,-0.730777474607789,9.255207775875624,-0.014903994622434923,-0.03910601888741555,-0.07880684049840567,1,8.741094920576513,8.775935959045611
5.4,0.802236268701693,-0.7777816315311915,8.826990718240257,-0.0071700278201932335,-0.03144386983889576,-0.08332621303613948,1,8.726503084412974,8.759135276884857
5.405,0.6855158302474165,-0.7217424464757078,8.677494681172314,-0.007652122847050887,-0.02327552275630643,-0.08058129269310498,1,8.7083422452333,8.741133193828139
5.41,0.9253053422676849,-0.6028480734537628,8.87052498642755,-0.016422332145410355,-0.03059020342459176,-0.08941193711365805,1,8.716752812559085,8.722698831534865
5.415,0.7888635543320539,-0.6533594600807995,8.729407030724914,-0.007576576864410501,-0.004924587631351052,-0.09528495488916412,1,8.723365560357307,8.704753152596593
5.42,0.7970386340881166,-0.5036065925060109,8.734930073363115,-0.003909485828191832,-0.0278530104538136,-0.08258844221672679,1,8.743019729265018,8.68827616028356
5.425,1.0137476048729324,-0.40771117220457154,8.541868470860198,-0.011066492010045958,-0.026970925984269385,-0.07272080301443565,1,8.736075333211945,8.674205470743129
5.43,0.6704331740343559,-0.7718157590073781,8.183880644171596,-0.026226199495066535,-0.02588182488579369,-0.08865971430650828,1,8.742067429547928,8.663336793618436
5.4350000000000005,0.7154497939649325,-0.7323226792315928,8.121326840808583,-0.024660407292013117,-0.027359451577362543,-0.08856569101782166,1,8.735062932202126,8.656237102317235
5.44,0.9050146054204092,-0.8438944517135857,8.87855295908219,-0.012718827804158273,-0.0441941435399385,-0.07219867470585725,1,8.682942981810934,8.65318020189067
5.445,1.050633191636845,-0.2884379219900611,8.541341031937533,-0.007632416186878434,-0.047232658227216284,-0.08481175628912765,1,8.69858010187889,8.654111484786364
5.45,1.097862281912919,-0.5637482794918298,8.417773271923537,-0.024555529184601632,-0.04500585125391756,-0.08358740587707994,1,8.683477961711608,8.658644506075193
5.455,0.7541313212317449,-0.5349213304195335,8.617551484220257,-0.030221661615579588,-0.020786971289351638,-0.08239992654639744,1,8.687221169159619,8.66608811030068
5.46,1.0414145231377687,-0.8253140099695302,8.88092504106434,-0.012314535728274461,-0.020480699141287206,-0.07900974516327565,1,8.68879999392573,8.675500126821127
5.465,0.7303807603923747,-0.6102556594930336,8.653906794275287,-0.02072417570996808,-0.03977806808072642,-0.09011798849135538,1,8.679841339261985,8.685761869558661
5.47,1.1990794576067874,-0.5277735651084009,8.349199595478584,-0.009890461571150205,-0.04146315174169179,-0.0808470513671058,1,8.675950266593098,8.69566643211713
5.4750000000000005,0.6651143231083229,-0.6488764058642197,8.996021846273896,-0.0038248410759142582,-0.033622336786753165,-0.07365790839355023,1,8.642873388747491,8.704013078786502
5.48,1.1071467902858863,-0.43550152306813916,9.107498145841193,-0.023976782845238333,-0.03585717464991209,-0.07264917714557811,1,8.65030271025819,8.709699739356264
5.485,0.7486770002467114,-0.23689816952900433,8.715807724409492,-0.006373828043353558,-0.011702615070329835,-0.06407171618577902,1,8.639028436197282,8.711805475262885
5.49,1.2280493899908262,-0.7574955720244911,8.871392921427338,-0.020644330762800978,-0.04131030571580454,-0.05748811529189514,1,8.640088997229581,8.709655223807315
5.495,0.9709201572225865,-0.7686716575766691,8.953164972529944,-0.015419362683137122,-0.02960277443867456,-0.05893866531796882,1,8.639391620486256,8.702860792640287
5.5,0.6804139542349397,-0.7447488211544661,8.901854867200473,-0.0062271205446573046,-0.005860134663125049,-0.06252496964542877,1,8.64683151146679,8.691334763159439
5.505,0.768105849236767,-0.34648427728545417,8.709071176494591,-0.021956625078760436,-0.018464166172023917,-0.0698047992166783,1,8.671160453296922,8.675276926822864
5.51,1.0015308185072995,-0.43586589037216866,8.691351893152605,-0.005198667772246548,-0.03764684311338701,-0.07234200151607154,1,8.654101717025537,8.655135790460125
5.515,1.04920144068059,-0.6234922627038361,8.651585577347202,-0.005272068817658888,-0.029886890362060447,-0.06592746771828539,1,8.607849333148021,8.631550489648703
5.5200000000000005,0.8458019392519499,-0.5951219757295074,8.073392516450948,-0.016741820032805513,-0.033649548291581406,-0.06007016988138186,1,8.588289847851092,8.605280800507083
5.525,0.8653728316662476,-0.7307810189564519,8.690454901074196,-0.019643995402842535,-0.021756364822627428,-0.05683561136055969,1,8.589344523090038,8.577134296558226
5.53,0.992640016485975,-0.4568911841881208,7.958395162953455,-0.007237785914853798,-0.024625798953851655,-0.05705551146135903,1,8.557040882254942,8.547899634556254
5.535,0.8786610905777553,-0.659240453458434,8.142538061454552,-0.013032840557562967,-0.040031429722317186,-0.06161222591222794,1,8.537007133738303,8.518293305940311
5.54,0.620906415376111,-0.6392283493527129,8.864605424215682,-0.010157182660146596,-0.016875698287425592,-0.05292487143563352,1,8.5097835467976,8.488924115427743
5.545,0.7062011350425554,-0.49936915818977057,8.690138851548218,-0.006871423690732097,-0.02236176663123586,-0.047684849417181874,1,8.486651616809901,8.460275673958819
5.55,0.8936567117388046,-0.6260137754733688,8.904352108526174,-0.025470067442990733,-0.021362927380443018,-0.04925851868011126,1,8.435358506576344,8.432703441955086
5.555,1.0689203526024555,-0.632688021302665,8.276376758792543,-0.0059145355555171916,-0.023754140067882335,-0.05506059828884197,1,8.411202468957343,8.406440960811896
5.5600000000000005,1.1398087229590836,-0.5925602877422885,7.955877363514023,-0.003146175571654832,-0.029419765647526457,-0.059957510694973924,1,8.388250661614459,8.381610801594643
5.565,0.9880457647948615,-0.46615446213230805,8.262717088336716,-0.009793032616404719,-0.03267330647764337,-0.058607845822564876,1,8.35240116169069,8.358238437287442
5.57,0.8982418420683721,-0.32913176147986534,8.370293100257536,-0.023169847102493302,-0.017613955053411158,-0.05563682004427019,1,8.326928570234127,8.336269377629396
5.575,0.9801157341842879,-0.49805266713583635,8.349949029571935,-0.013598773738396816,-0.03813409978863115,-0.04655027337685102,1,8.330664958697469,8.315589916249294
5.58,0.7241147447770416,-0.4623606526901102,8.706823175508426,-0.009614957547847072,-0.03492866227700624,-0.0428491056956985,1,8.30144061126326,8.296050193762873
5.585,0.8153501612507151,-0.6220288638042155,8.171335985595436,-0.026996723972973563,-0.05641337168312946,-0.056706166777563974,1,8.3439442118201,8.27748671593652
5.59,0.6933914531754903,-0.702462146218612,8.40875432167333,-0.021162934291235436,-0.021503153112636262,-0.047786805073166086,1,8.34392003508711,8.25974128884071
5.595,0.6157662138231714,-0.4837401214677731,7.927302767858847,-0.026187196912279748,-0.026688450809629494,-0.04015691594261461,1,8.30464974500544,8.242674565922618
5.6000000000000005,0.8993854972415511,-0.5601441406668326,8.418734114820435,-0.007930681266806376,-0.023004020156493023,-0.04763327374049494,1,8.241070309714896,8.22617411046967
5.605,0.8715479908613644,-0.8143295007732373,8.25003502963692,-0.01869868437031042,-0.045858713666284606,-0.0352823785550416,1,8.187243931618669,8.210158031995798
5.61,0.9607443305939807,-0.6383679581157466,7.97436189467721,-0.03241703060103611,-0.03529411542681442,-0.03951682399978415,1,8.175270458862329,8.194575522773965
5.615,0.9340809053978932,-0.5983100668431255,8.14213374821598,-0.011443103055258332,-0.023319728103291942,-0.04113542274139115,1,8.171335066033937,8.179405407837015
5.62,0.8782734789299885,-0.665891515788742,8.148120285717745,-0.01721237736862146,-0.03664656583138946,-0.033200827345062994,1,8.187654306996619,8.16465351719358
5.625,0.9336083224505891,-0.34631443071330015,8.105967952390055,-0.003493717940288456,-0.02391568218738905,-0.028755257524971895,1,8.170945451773491,8.15034918809491
5.63,0.8245574919948493,-0.505794068616702,8.808467174090232,-0.016560176052971828,-0.030306950710525884,-0.03693825271038319,1,8.180107781214247,8.136540400986524
5.635,0.905387576498605,-0.36203900088881735,8.142054526794787,-0.017065769029650676,-0.027489710392758125,-0.0303378068248212,1,8.149381166864831,8.123286444721375
5.64,0.6991915927694389,-0.538780267812743,8.079199622582268,-0.021177952959896645,-0.015024167718914608,-0.022893605659681186,1,8.144426299082724,8.11064749626263
5.6450000000000005,0.8952791293538656,-0.5670903900891631,7.418550145737302,-0.019558961917713124,-0.01733040364946284,-0.03096199050686355,1,8.124823957404008,8.09867247364956
5.65,0.9478859741044251,-0.7291552043447003,7.8278245466016605,-0.018040629142807036,-0.027511655109926682,-0.036350543747183627,1,8.13034668236772,8.087388988482664
5.655,0.7058713443297111,-0.5765810756564447,8.03690730366573,-0.012934942237163197,-0.02931624327867878,-0.03359815429351872,1,8.140745795033435,8.07680017182035
5.66,0.8345917036383095,-0.5755947199656476,7.877169506946162,-0.01629706677722222,-0.029618139732945782,-0.022861768686276002,1,8.088346709473152,8.066891293985352
5.665,0.7118663425797254,-0.7956185774645843,8.589101907590376,-0.0241236599265798,-0.014986436646522178,-0.028272097093538562,1,8.054739946547882,8.057645196797854
5.67,0.7282016307513446,-0.6624053804502349,8.036115995794981,-0.02007416719131069,-0.0320585847573664,-0.018710370626625478,1,8.037712370863083,8.04906168913195
5.675,0.619348995562294,-0.6270106113990952,8.533195618387039,0.009401982570091949,-0.020361135833270875,-0.0008102144014278806,1,8.029595213557547,8.04117398352063
5.68,1.048544838060146,-0.508337019022201,8.09229088852011,-0.02041567699053711,-0.03531518612541913,-0.02335788159432736,1,8.03486218690463,8.034055584878235
5.6850000000000005,1.0114036097452253,-0.49989017688921866,8.072238629953278,-0.01807697450769239,-0.0313757261255464,-0.012788300786869225,1,8.000664335998922,8.027813394927112
5.69,0.9151993783907716,-0.6659338563553284,8.016707488099044,0.01629019467479827,-0.03754880664421692,0.0083327262057712,1,7.984245846450113,8.02256620137699
5.695,1.172343865520532,-0.4971248795127503,8.037757267133102,-0.008217988963213232,-0.053689759487737077,-0.0036596446911046146,1,7.994993954299455,8.018411062759268
5.7,0.7821782039137334,-0.6005023292029934,8.626716368134751,-0.028812364889111795,-0.018257919957815567,-0.00806701491954159,1,8.038440305330464,8.01538259200766
5.705,1.360860245799825,-1.0297393117327305,7.202053318431211,-0.017316610753545632,-0.03118449313910826,-0.004583237167374339,1,8.046090577403046,8.013411755053532
5.71,0.7730952644823696,-0.6473877165856713,7.30222663617181,-0.02528508180665326,-0.04111460750945266,0.0019005417780186876,1,8.056391792836433,8.012292009292834
5.715,0.8589000954488717,-0.39643752207017163,7.801582234520021,-0.0008203229737033194,-0.022077741254203986,0.01382157560384116,1,8.062088907675054,8.011661181129211
5.72,0.7402874021231098,-0.8374101197030719,7.985777139607022,-0.023044875786283614,-0.011376792915241529,-0.0022065480077664928,1,8.017081122791554,8.011005996473285
5.7250000000000005,0.8778357789753405,-0.5495414326486536,8.211307419331742,-0.018136494311110415,-0.02037596290163698,-0.0022414103193324577,1,8.021254187196242,8.0096917885956
5.73,0.9601654476444775,-0.3131865381678215,8.124510155976013,0.00826198623408029,-0.032971665216094986,-0.005438301403129492,1,7.989795951437813,8.007014159408117
5.735,0.7881954355948859,-0.6877883429227858,7.813684735818632,-0.011530695046477198,-0.03308082676535415,0.008182340864729628,1,7.9779744541358015,8.002265005017133
5.74,1.127463838527315,-0.5650141333638706,8.294161779569095,-0.004395458959604692,-0.03301413436231956,-0.002130604889182085,1,7.992417729874472,7.994803634947925
5.745,0.8496634800376701,-0.7732742273190204,8.2874771663575,-0.014982658887776047,-0.023012053812661293,0.0071530893182942465,1,7.9404847648208134,7.984123994929138
5.75,0.8542749914989805,-0.30355435273322967,7.980829988053255,-0.012033304056261726,-0.024670174633410424,0.005332699340163963,1,7.905099579231554,7.969910084963343
5.755,0.6409479262695184,-0.5765304782168494,8.242931612333509,-0.008299717752839157,-0.021029784089261205,0.022923565662787304,1,7.843827079779749,7.952073237387248
5.76,0.8788863139466564,-0.5550292415222682,7.991111803718584,-0.0017835771112120983,-0.03719310665962726,0.011980653807904324,1,7.867734819335611,7.930767186972933
5.765,0.7784298320509828,-0.34510023777676846,7.688946209920362,-0.007280125509243678,-0.019126012048440964,0.020928602782097672,1,7.888071333593235,7.906379646753315
5.7700000000000005,0.692079314014175,-0.45525718256314374,8.119577283888756,0.006634996479386469,-0.01605383447629001,0.006613107737992608,1,7.861059232139301,7.879501777230316
5.775,0.660814485866109,-0.7005065127324486,7.9040309032184535,-0.009007790786292129,-0.017816213321366552,0.02217720108566891,1,7.833522826506148,7.850878943445798
5.78,1.2805245786425132,-0.6632894870543876,7.855860942479867,-0.014462411678643572,-0.03730580090856282,0.013165062147184789,1,7.796438827368009,7.821347357689626
5.785,0.7512186275250422,-0.4798621640663602,8.361104144726687,-0.009481688791480827,-0.005744063948290211,0.02103554232508489,1,7.821323690754706,7.79176201463762
5.79,0.5354347827941424,-0.6582438797844098,6.978048187025878,-0.015083725704933998,-0.022306831329558234,0.043765222391512676,1,7.849840786499658,7.762922387560242
5.795,0.6710703758047682,-0.8964840969289263,7.330053555347932,-0.034924490279173076,-0.007317760299576488,0.035151663408092435,1,7.815169465775303,7.735503848832237
5.8,0.786536749765643,-0.5655918003922056,7.401266379098655,-0.015040516967891191,-0.030936347185187667,0.02826874923622483,1,7.7812530373161675,7.710003867104773
5.805,0.8932985774715106,-0.7932629839003499,7.680208109548448,-0.017619709744097076,-0.015709451594581036,0.056471812006539446,1,7.748504662340519,7.686711202934349
5.8100000000000005,0.8938524486121906,-0.29718727172094783,7.708956921324296,-0.011590533005688984,-0.014481897957560278,0.02512489254977282,1,7.688960434932261,7.665702900570915
5.815,0.9148814512509753,-0.5268775603097362,7.261340205441327,-0.009795168820696457,-0.030376955571548084,0.0433151731462418,1,7.672950982412612,7.646869100927829
5.82,0.6761291076138751,-0.6993707830449882,7.435049026943977,-0.017271194672573598,-0.003674242687807916,0.023259700409561566,1,7.656236252083475,7.629961540322739
5.825,0.852607924410351,-0.6657112375520438,7.469627436568935,-0.008905862027813412,-0.020887878864849642,0.03507724450655882,1,7.633577563601792,7.614658688033968
5.83,0.6327743486434724,-0.8556291505881908,8.622207423709973,-0.014759604954047458,-0.027755954870709847,0.02773310160433863,1,7.594794243877599,7.600638062903626
5.835,0.678077621270244,-0.7286432526338169,8.384026650717662,-0.016544548439997014,-0.02408389458199941,0.04203908008213907,1,7.57271201205869,7.587644087733085
5.84,0.6235861174744813,-0.3895299006126578,7.600735365081982,-0.02341037642833643,-0.0073799604631679255,0.04187215735771225,1,7.540933534381398,7.575539353396984
5.845,0.5740363501752686,-0.1944766575232873,7.609148597174813,0.013045310948729523,-0.007990443486491559,0.04038409004841439,1,7.581752854417038,7.5643302932438985
5.8500000000000005,0.9786890649212598,-0.43476850773693954,7.325862488540284,-0.01228812267913492,-0.0399410759614307,0.052979801392486224,1,7.605513293426342,7.5541647761523025
5.855,0.9102790407124992,-0.5651570603547743,7.052047064168352,-0.014937791045820676,-0.028700944343279945,0.0410808589569518,1,7.5949501305507425,7.545306086703642
5.86,0.9613390037965222,-0.6189909661449479,7.670922753325618,-0.018899982640617576,-0.026804940286130542,0.04958259641339436,1,7.608163922486506,7.538092036689509
5.865,0.7918387746295469,-0.7023730260938394,7.354651603337601,-0.022443442213001354,-0.028831209129642495,0.0548576494007871,1,7.590645247624186,7.53288854654328
5.87,0.9238240322173248,-0.21923650860076044,7.666403514255102,0.009959667764986229,-0.004136723732772549,0.037727645399488564,1,7.620259065911363,7.530045052511388
5.875,0.4662159680394788,-0.5784734349108958,7.1283645087346095,-0.0006013926689115972,-0.011649841607131107,0.044880577715980745,1,7.629606516380518,7.529856375895139
5.88,0.9378665693630981,-0.2092567984704532,7.414216306101679,-0.0007874859259846224,-0.028754118989923434,0.05254703673134741,1,7.613012092622424,7.532533496410566
5.885,0.8136686288848028,-0.32428782010111845,7.7255345911808435,-0.009182197046835216,-0.012501548423963185,0.05837893164421751,1,7.557037089743462,7.538184050269711
5.89,0.8939566636560983,-0.8252812839558776,7.794434587738693,-0.01444085224875941,-0.0304708352580713,0.06590199273034529,1,7.524601057520922,7.546801755679512
5.8950000000000005,0.8487847803023642,-0.6528187938530163,7.805262335533993,-0.015582500028631683,-0.015389267302897695,0.05397181455156845,1,7.535372790992209,7.558262408915457
5.9,0.6020282233700227,-0.6528359256984753,7.190003121586669,-0.01822312732569287,-0.03473817065693053,0.054305780766156345,1,7.532247475982885,7.572323495924874
